"","id","uniid"
"5404","YJR087W","P47132"
"5405","YDR003W","Q03446"
"5406","YMR162C","Q12674"
"5407","YDR019C","P48015"
"5408","YDR421W","Q04052"
"5409","YOR110W","Q12415"
"5410","YDR312W","Q12153"
"5411","YNL084C","P39013"
"5412","YOR043W","P12611"
"5413","YDR050C","P00942"
"5414","YOR072W","Q08486"
"5415","YOR117W","P33297"
"5416","YDR064W","P05756"
"5417","YKL043W","P36093"
"5418","YLR195C","P14743"
"5419","YML068W","Q04638"
"5420","YDR315C","Q06667"
"5421","YFR014C","P27466"
"5422","YCL002C","P25565"
"5423","YFR004W","P43588"
"5424","YOR120W","P14065"
"5425","YDL054C","Q07376"
"5426","YPL133C","P19541"
"5427","YPR081C","Q06817"
"5428","YBR064W","P38240"
"5429","YGR054W","P53235"
"5430","YKL071W","P36086"
"5431","YHR143W","P38844"
"5432","YNR001W-A","P0C5Q7"
"5433","YOR044W","Q08416"
"5434","YFL013W-A","Q03187"
"5435","YFL056C","P43547"
"5436","YKR034W","P26343"
"5437","YGL166W","P15315"
"5438","YDR027C","Q12071"
"5439","YHR035W","P38769"
"5440","YLR140W","Q12077"
"5441","YGR083C","P12754"
"5442","YGL001C","P53199"
"5443","YOL022C","P25040"
"5444","YLL067W-A","P0CY01"
"5445","YLL067W-A","P0CY00"
"5446","YLL067W-A","P0CX99"
"5447","YGL090W","P53150"
"5448","YCR013C","P25614"
"5449","YAL004W","P39703"
"5450","YJR049C","P21373"
"5451","YNL229C","P23202"
"5452","YJR071W","P47121"
"5453","YDL234C","P48365"
"5454","YLR094C","Q12418"
"5455","YML118W","Q03210"
"5456","YHL001W","P38754"
"5457","YKL147C","P36061"
"5458","YDR368W","Q12458"
"5459","YGL188C-A","Q8TGU1"
"5460","YOR378W","Q08902"
"5461","YPR014C","Q6B0W2"
"5462","YJL011C","P47076"
"5463","YKL177W","P34238"
"5464","YOR221C","Q12283"
"5465","YKL069W","P36088"
"5466","YAR007C","P22336"
"5467","YGR001C","P53200"
"5468","YLR208W","Q04491"
"5469","YBR022W","P38218"
"5470","YOR320C","Q12096"
"5471","YGR288W","P53338"
"5472","YDL239C","Q07732"
"5473","YML078W","P25719"
"5474","YOR385W","Q08909"
"5475","YPR099C","O13548"
"5476","YDR128W","Q03897"
"5477","YDR326C","Q06681"
"5478","YLR330W","Q12114"
"5479","YML085C","P09733"
"5480","YER080W","P40053"
"5481","YHR179W","Q03558"
"5482","YMR117C","Q04477"
"5483","YNL272C","P17065"
"5484","YOR381W-A","Q3E804"
"5485","YPR175W","P24482"
"5486","YJR038C","P47106"
"5487","YBL074C","P32357"
"5488","YOR116C","P04051"
"5489","YKL093W","P23493"
"5490","YDR136C","Q03913"
"5491","YML088W","Q04511"
"5492","YIL106W","P40484"
"5493","YPR197C","A0A023PXI5"
"5494","YDR059C","P15732"
"5495","YER008C","P33332"
"5496","YLR227C","Q05955"
"5497","YOL124C","Q12463"
"5498","YNR041C","P32378"
"5499","YOR247W","Q08673"
"5500","YIL110W","P40481"
"5501","YKL110C","P34253"
"5502","Q0182","Q9ZZW1"
"5503","YOL164W","Q08347"
"5504","YML102W","Q04199"
"5505","YLR272C","Q06156"
"5506","YGR213C","P53047"
"5507","YEL070W","P0CX09"
"5508","YEL070W","P0CX08"
"5509","YGR071C","P53246"
"5510","YER176W","P32644"
"5511","YPL220W","P0CX44"
"5512","YPL220W","P0CX43"
"5513","YPL159C","Q99373"
"5514","YPR068C","Q12214"
"5515","YDL115C","Q07532"
"5516","YER167W","P33306"
"5517","YGL256W","P10127"
"5518","YMR147W","P40218"
"5519","YDL189W","Q05672"
"5520","YPL231W","P19097"
"5521","YPR045C","Q12049"
"5522","YHR201C","P38698"
"5523","YBL079W","P38181"
"5524","YLL045C","P29453"
"5525","YJR058C","Q00381"
"5526","YNL048W","P53954"
"5527","YDL045C","P38913"
"5528","YKL099C","P34247"
"5529","YOL133W","Q08273"
"5530","YDR460W","Q03290"
"5531","YDR087C","P35178"
"5532","YPR006C","Q12031"
"5533","YJR143C","P46971"
"5534","YMR001C-A","Q8TGS9"
"5535","YHR124W","P38830"
"5536","YPL210C","P38688"
"5537","YHL025W","P18888"
"5538","YGR130C","P53278"
"5539","YBL060W","P34225"
"5540","YOR161C","Q12412"
"5541","YER103W","P22202"
"5542","YCR067C","P25365"
"5543","YER093C","P40061"
"5544","YGR056W","P53236"
"5545","YOL135C","Q08278"
"5546","YGR131W","P53279"
"5547","YLR260W","Q06147"
"5548","YOR128C","P21264"
"5549","YJR065C","P47117"
"5550","YGL020C","P53192"
"5551","YLR222C-A","P0C5P7"
"5552","YOR086C","Q12466"
"5553","YJL209W","P07252"
"5554","YDR235W","Q03776"
"5555","YMR173W-A","A0A023PXQ4"
"5556","YLR413W","Q06689"
"5557","YOR353C","Q08817"
"5558","YNL237W","P53584"
"5559","YBR087W","P38251"
"5560","YKL213C","P36037"
"5561","YLR429W","Q06440"
"5562","YJR157W","P47184"
"5563","YKR098C","P36026"
"5564","YKL160W","P36053"
"5565","YGL242C","P53066"
"5566","YDR539W","Q03034"
"5567","YBR298C-A","Q8TGK4"
"5568","YHR001W","P38755"
"5569","YMR118C","Q04487"
"5570","YPR120C","P30283"
"5571","YPR143W","Q06511"
"5572","YBR009C","P02309"
"5573","YKL218C","P36007"
"5574","YJR112W","P47149"
"5575","YOR028C","P40917"
"5576","YDL123W","Q07549"
"5577","YBL065W","P38188"
"5578","YBR048W","P0CX48"
"5579","YBR048W","P0CX47"
"5580","YGL236C","P53070"
"5581","YBR294W","P38359"
"5582","YLR407W","Q06070"
"5583","YIL068W-A","A0A023PXN3"
"5584","YLR154C","Q12338"
"5585","YGR269W","P40326"
"5586","YBR174C","P38294"
"5587","YDR277C","P35198"
"5588","YDL053C","Q07362"
"5589","YLR271W","Q06152"
"5590","YNL169C","P39006"
"5591","YNL249C","P53583"
"5592","YKL063C","P35725"
"5593","YDR367W","Q06346"
"5594","YKL066W","P36089"
"5595","YIL152W","P40455"
"5596","YDR446W","Q04110"
"5597","YLR157C-B","P0C2I5"
"5598","YJL069C","P40362"
"5599","YGL054C","P53173"
"5600","YJL184W","P46984"
"5601","YLR405W","Q06063"
"5602","YDR530C","P22108"
"5603","YMR171C","Q03212"
"5604","YPR115W","Q06108"
"5605","YKR058W","P36143"
"5606","YKR037C","P36131"
"5607","YLR295C","Q12349"
"5608","YJL094C","P40309"
"5609","YKL141W","P33421"
"5610","YEL026W","P39990"
"5611","YNL072W","P53942"
"5612","YAL023C","P31382"
"5613","YAL025C","P10962"
"5614","YDL107W","P40990"
"5615","YNL214W","P40155"
"5616","YGL076C","P05737"
"5617","YER157W","P40094"
"5618","YNL223W","P53867"
"5619","YLR410W-A","P0C2J4"
"5620","YIL100W","P40490"
"5621","YLR466C-A","P0CL40"
"5622","YLR466C-A","P0CL39"
"5623","YLR466C-A","P0CL38"
"5624","YAL058W","P27825"
"5625","YMR322C","Q04902"
"5626","YJR153W","P47180"
"5627","YML067C","Q04651"
"5628","YPL173W","P36534"
"5629","YKL152C","P00950"
"5630","YOL112W","Q12317"
"5631","YDR464C-A","Q8TGP5"
"5632","YGL119W","P27697"
"5633","YNL236W","P32259"
"5634","YGR132C","P40961"
"5635","YEL003W","P40005"
"5636","YKR019C","P36115"
"5637","YBR047W","P38231"
"5638","YHR193C-A","A0A023PYH5"
"5639","YHR007C","P10614"
"5640","YFR009W","P43535"
"5641","YFR038W","P43610"
"5642","YKL009W","P33201"
"5643","YMR044W","Q04213"
"5644","YLR157W-D","P0CE99"
"5645","YJR121W","P00830"
"5646","YAR015W","P27616"
"5647","YLL030C","Q07829"
"5648","YHR072W-A","Q6Q547"
"5649","YDR337W","P21771"
"5650","YGL041C","P53182"
"5651","YGR140W","P32504"
"5652","YMR134W","P40207"
"5653","YNL132W","P53914"
"5654","YPL216W","Q08964"
"5655","YOR062C","P36025"
"5656","YNL149C","P53903"
"5657","YDR158W","P13663"
"5658","YBR296C","P38361"
"5659","YLR159W","P0CE97"
"5660","YLR159W","P0CE98"
"5661","YLR159W","P0CE96"
"5662","YGR033C","P53220"
"5663","YOR339C","P52492"
"5664","YML059C","Q04958"
"5665","YML022W","P49435"
"5666","YLR086W","Q12267"
"5667","YLR199C","Q05778"
"5668","YPL234C","P32842"
"5669","YFL001W","P31115"
"5670","YMR021C","P35192"
"5671","YJR014W","P47089"
"5672","YBL034C","P38198"
"5673","YCR037C","P25360"
"5674","YKR039W","P19145"
"5675","YDR525W","Q04413"
"5676","YIR007W","P40566"
"5677","YDL050C","Q07355"
"5678","YOR032W-A","Q8TGS1"
"5679","YNL171C","P53887"
"5680","YDR003W-A","Q3E7Z7"
"5681","YKL079W","P32364"
"5682","YGR038C-B","Q12269"
"5683","YLL015W","P14772"
"5684","YBR176W","P38122"
"5685","YKL150W","P36060"
"5686","YPR076W","O13582"
"5687","YDL160C-A","Q3E829"
"5688","YDR227W","P11978"
"5689","YDL086C-A","Q8TGP8"
"5690","YDR187C","A0A023PYD7"
"5691","YDR336W","Q05473"
"5692","YDR086C","P35179"
"5693","YDL142C","Q07560"
"5694","YNL159C","P53895"
"5695","YBR255W","P38335"
"5696","YKL172W","P36049"
"5697","YER150W","P40092"
"5698","YMR057C","Q04674"
"5699","YDR327W","P87288"
"5700","YFL047W","P43556"
"5701","YKR003W","Q02201"
"5702","YKL067W","P36010"
"5703","YPL071C","Q02864"
"5704","YML098W","P11747"
"5705","YDR002W","P41920"
"5706","YPL081W","O13516"
"5707","YIR037W","P40581"
"5708","YDR105C","Q12116"
"5709","YLR050C","Q12155"
"5710","YMR023C","P32559"
"5711","YPR193C","Q06592"
"5712","YGL056C","P53172"
"5713","YBR071W","P38243"
"5714","YDR011W","P32568"
"5715","YML043C","Q04712"
"5716","YKL185W","P34233"
"5717","YML001W","P32939"
"5718","YDL061C","P41058"
"5719","YBR078W","P38248"
"5720","YDL083C","P0CX51"
"5721","YDL083C","P0CX52"
"5722","YLR338W","O94084"
"5723","YHL050C","P38721"
"5724","YLR220W","P47818"
"5725","YOR073W","Q08490"
"5726","YPL023C","P46151"
"5727","YDR026C","Q12457"
"5728","YDR261C","P52911"
"5729","YMR149W","Q02795"
"5730","YCL061C","P25588"
"5731","YFL022C","P15625"
"5732","YAL007C","P39704"
"5733","YIL033C","P07278"
"5734","YIL001W","P40560"
"5735","YOR167C","Q3E7X9"
"5736","YDL027C","Q07349"
"5737","YGL192W","P41833"
"5738","YOR100C","Q12289"
"5739","YDR288W","Q05541"
"5740","YIR005W","P40565"
"5741","YIR036C","P40580"
"5742","YNL204C","P32572"
"5743","YBL107C","P38162"
"5744","YBL048W","P38192"
"5745","YKR103W","P0CE68"
"5746","YDL205C","P28789"
"5747","YHR204W","P38888"
"5748","YJL032W","P47059"
"5749","YGL144C","P53118"
"5750","YBR117C","P33315"
"5751","YBR088C","P15873"
"5752","YFL042C","P43560"
"5753","YFR006W","P43590"
"5754","YNL300W","P48560"
"5755","YDR022C","Q12421"
"5756","YPL108W","Q02872"
"5757","YKL205W","P33418"
"5758","YOL016C","P22517"
"5759","YHR042W","P16603"
"5760","YPL158C","Q99299"
"5761","YPR002W","Q12428"
"5762","YFR009W-A","P0C5M9"
"5763","YLR366W","Q7LIF1"
"5764","YKL105C","P34250"
"5765","YPL052W","Q02803"
"5766","YDR261C-D","Q07793"
"5767","YBR241C","P38142"
"5768","YMR047C","Q02630"
"5769","YOR235W","Q08630"
"5770","YGR102C","P53260"
"5771","YER131W","P39939"
"5772","YBR056W-A","I2HB52"
"5773","YNL293W","P48566"
"5774","YPL027W","Q02651"
"5775","YDR209C","Q03480"
"5776","YPR155C","Q12374"
"5777","YNR046W","P53738"
"5778","YPL177C","P41817"
"5779","YLR314C","P32457"
"5780","YOR248W","Q08681"
"5781","YKL013C","P33204"
"5782","Q0017","Q9ZZX8"
"5783","YNR066C","P53752"
"5784","YLL044W","Q07880"
"5785","YER153C","P10355"
"5786","YNL003C","P38921"
"5787","YBL030C","P18239"
"5788","YLR276C","Q06218"
"5789","YNR055C","P53389"
"5790","YDL155W","P24870"
"5791","YDR455C","P87271"
"5792","YPL065W","Q02767"
"5793","YOR295W","Q08747"
"5794","YBR111C","Q01976"
"5795","YGR105W","P41806"
"5796","YJR027W","P47098"
"5797","YJL061W","P40368"
"5798","YGR066C","P53242"
"5799","YHR182C-A","A0A023PZI9"
"5800","YGR101W","P53259"
"5801","YJL212C","P40897"
"5802","YOR067C","P40351"
"5803","YFR039C","P43611"
"5804","YER183C","P40099"
"5805","YNL012W","P53541"
"5806","YER172C-A","A0A023PYF7"
"5807","YBR151W","P38281"
"5808","YLR105C","P16658"
"5809","YDL100C","Q12154"
"5810","YOL163W","P0CF20"
"5811","YJL006C","P46962"
"5812","YDR301W","Q06632"
"5813","YGR250C","P53316"
"5814","YMR041C","Q04212"
"5815","YDR511W","Q04401"
"5816","YLR460C","P54007"
"5817","YPR011C","Q12251"
"5818","YIL078W","P04801"
"5819","YDL032W","Q12281"
"5820","YNR053C","P53742"
"5821","YIL039W","P40533"
"5822","YDR071C","Q12447"
"5823","YDL043C","Q07350"
"5824","YFR047C","P43619"
"5825","YCR011C","P25371"
"5826","YCR077C","P25644"
"5827","YKL090W","P36075"
"5828","YJL203W","P32524"
"5829","YOL117W","Q12348"
"5830","YHR139C","P13130"
"5831","YGL081W","P53156"
"5832","YDR178W","P37298"
"5833","YOR328W","P51533"
"5834","YLL061W","Q12372"
"5835","YBL045C","P07256"
"5836","YLR149C","Q99296"
"5837","YLR207W","Q05787"
"5838","YMR208W","P07277"
"5839","YOR034C","Q12013"
"5840","YLR041W","Q07989"
"5841","YLR437C","O13577"
"5842","YNR019W","P53629"
"5843","YPL235W","Q12464"
"5844","YBR119W","P32605"
"5845","YCL020W","P25383"
"5846","YFL010C","P43582"
"5847","YER068W","P34909"
"5848","YAL009W","P18410"
"5849","YDR469W","Q03323"
"5850","YOL082W","P35193"
"5851","YJR067C","P47118"
"5852","YDR424C","Q02647"
"5853","YPL226W","Q08972"
"5854","YFR002W","P34077"
"5855","YHR146W","P38845"
"5856","YAR023C","D6VPM8"
"5857","YFR017C","P43598"
"5858","YOR065W","P07143"
"5859","YHL030W-A","A0A023PZD5"
"5860","YPL122C","Q02939"
"5861","YPL222C-A","Q8TGL0"
"5862","YIL045W","P40187"
"5863","YGL072C","P53161"
"5864","YER186C","P40101"
"5865","YOR011W","Q08409"
"5866","YGL121C","P53130"
"5867","YFR034W-A","Q8TGR2"
"5868","YOR038C","P32480"
"5869","YIL021C-A","Q8TGN4"
"5870","YIL103W","P40487"
"5871","YCR047C","P25627"
"5872","YJR017C","P22696"
"5873","YKR048C","P25293"
"5874","YMR099C","Q03161"
"5875","YOL085W-A","Q8TGQ8"
"5876","YPR113W","P06197"
"5877","YDL022C-A","P0C5L6"
"5878","YGR120C","P53271"
"5879","YDR423C","P24813"
"5880","YLR190W","Q06324"
"5881","YPL011C","Q12297"
"5882","YKL212W","P32368"
"5883","YGL156W","P22855"
"5884","YDR063W","Q12156"
"5885","YPL082C","P32333"
"5886","YHL030W","P38737"
"5887","YLR419W","Q06698"
"5888","YMR036C","P23748"
"5889","YOR213C","Q99314"
"5890","YDR352W","Q06328"
"5891","YPR137C-A","P0CX57"
"5892","YPR137C-A","P0CX58"
"5893","YCR038W-A","Q96VG8"
"5894","YCR025C","P25352"
"5895","YBL006C","P38210"
"5896","YEL021W","P03962"
"5897","YOR090C","Q12511"
"5898","YIL014W","P40549"
"5899","YCR028C-A","P32445"
"5900","YDR422C","P32578"
"5901","YNL183C","P22211"
"5902","YLR144C","Q12168"
"5903","YNR071C","P53757"
"5904","YGR146C-A","Q8TGT9"
"5905","YEL071W","P39976"
"5906","YLR324W","Q06169"
"5907","YLR389C","Q06010"
"5908","YNL263C","P53845"
"5909","YPR030W","Q12734"
"5910","YOL103W-B","Q12273"
"5911","YIL073C","P40511"
"5912","YPR154W","Q06449"
"5913","YDR303C","Q06639"
"5914","YKL148C","Q00711"
"5915","YGL186C","P53099"
"5916","YBL029W","P38201"
"5917","YER162C","P14736"
"5918","YER046W","P40031"
"5919","YER188C-A","P0C0V2"
"5920","YDR130C","Q03898"
"5921","YBR005W","P38212"
"5922","YKL058W","P32774"
"5923","YAL019W-A","A0A023PXA5"
"5924","YDR154C","A0A023PZA4"
"5925","YDR535C","Q04434"
"5926","YJR005W","P27351"
"5927","YPR023C","Q12432"
"5928","YMR071C","Q04767"
"5929","YOR367W","Q08873"
"5930","YBL018C","P38208"
"5931","YIL155C","P32191"
"5932","YJR099W","P35127"
"5933","YGL016W","P32767"
"5934","YOR321W","P47190"
"5935","YHR203C","P0CX35"
"5936","YHR203C","P0CX36"
"5937","YCL018W","P04173"
"5938","YIL090W","P40499"
"5939","YER147C","P40090"
"5940","YJR109C","P03965"
"5941","YKL068W","Q02629"
"5942","YNL176C","P53882"
"5943","YIL096C","P40493"
"5944","YGR045C","P53229"
"5945","YAL064C-A","Q6B2U8"
"5946","YDR362C","Q06339"
"5947","YDR454C","P15454"
"5948","YJL187C","P32944"
"5949","YGR202C","P13259"
"5950","YDR056C","Q12025"
"5951","YFL061W","P0CH63"
"5952","YFL061W","P0CH64"
"5953","YDR408C","P04161"
"5954","YDL019C","Q12451"
"5955","YDR297W","P38992"
"5956","YKL112W","P14164"
"5957","YKR095W-A","Q3E833"
"5958","YCR001W","P25347"
"5959","YBR103W","P38262"
"5960","YER041W","P40028"
"5961","YOL026C","Q08176"
"5962","YDR440W","Q04089"
"5963","YJL225W-A","P0CL42"
"5964","YJL225W-A","P0CL41"
"5965","YOL121C","P07280"
"5966","YLR420W","P20051"
"5967","YNL151C","P17890"
"5968","Q0144","Q9ZZW2"
"5969","YCL016C","P25559"
"5970","YLR462W","O13556"
"5971","YHR100C","P38812"
"5972","YOR055W","Q08439"
"5973","YPR046W","Q12262"
"5974","YBR097W","P22219"
"5975","YOR102W","Q08503"
"5976","YNR028W","P53728"
"5977","YLR298C","Q05900"
"5978","YGR109W-B","Q99315"
"5979","YJR117W","P47154"
"5980","YLL052C","P0CD90"
"5981","YOL098C","Q12496"
"5982","YOR271C","Q12029"
"5983","YOR149C","Q04174"
"5984","YLL006W","P41800"
"5985","YDR289C","Q05543"
"5986","YDR166C","P89102"
"5987","YIL028W","P40539"
"5988","YDL028C","P54199"
"5989","YDR319C","Q06676"
"5990","YGL211W","P53088"
"5991","YMR304C-A","A0A023PYJ7"
"5992","YKL133C","P36066"
"5993","YDL194W","P10870"
"5994","YNL137C","P27929"
"5995","YKR014C","P36018"
"5996","YDL176W","Q12027"
"5997","YDR487C","Q99258"
"5998","YLR346C","Q06139"
"5999","YIL135C","P40463"
"6000","YLR209C","Q05788"
"6001","YOR084W","Q12405"
"6002","YPR028W","Q12402"
"6003","YIL115W-A","A0A023PZJ9"
"6004","YLR093C","Q12255"
"6005","YLR342W","P38631"
"6006","YEL061C","P27895"
"6007","YLR254C","Q06568"
"6008","YKL049C","P36012"
"6009","YBR091C","P32830"
"6010","YOR166C","Q12104"
"6011","YHR166C","P16522"
"6012","YLR277C","Q06224"
"6013","YLR154W-C","Q8TGM6"
"6014","YPL089C","Q12224"
"6015","YNL167C","Q02100"
"6016","YNL006W","P41318"
"6017","YKL156W","P35997"
"6018","YFR052W","P32496"
"6019","YFL060C","P43544"
"6020","YGR203W","P42937"
"6021","YJR005C-A","Q3E827"
"6022","YGL248W","P22434"
"6023","YLL005C","Q07798"
"6024","YGL228W","P53075"
"6025","YOR226C","Q12056"
"6026","YLR162W-A","Q3E811"
"6027","YPR035W","P32288"
"6028","YMR015C","P54781"
"6029","YJL169W","P46994"
"6030","YFL014W","P22943"
"6031","YKL078W","P36009"
"6032","YDR155C","P14832"
"6033","YDL076C","Q07458"
"6034","YFL029C","P43568"
"6035","YOR193W","Q08580"
"6036","YGL194C-A","Q2V2P6"
"6037","YKR075W-A","Q8TGM9"
"6038","YGR201C","P42936"
"6039","YJL051W","P47046"
"6040","YHR049W","P38777"
"6041","YIL163C","P40448"
"6042","YBL039W-B","P0C268"
"6043","YDR420W","P41809"
"6044","YDL197C","P32448"
"6045","YNL089C","P53936"
"6046","YCR024C","P25345"
"6047","YER086W","P00927"
"6048","YMR289W","Q03266"
"6049","YDR186C","Q04007"
"6050","YDR529C","P00128"
"6051","YBR072W","P15992"
"6052","YDR018C","Q12185"
"6053","YPL104W","P15179"
"6054","YMR227C","Q05021"
"6055","YKL026C","P36014"
"6056","YML071C","Q04632"
"6057","YCL024W","P25389"
"6058","YNL038W","P53961"
"6059","YOL097W-A","Q3E7Y9"
"6060","YMR218C","Q03660"
"6061","YGR044C","P32338"
"6062","YOR079C","Q12067"
"6063","YOR121C","Q08521"
"6064","YPL223C","Q08969"
"6065","YKL223W","P36031"
"6066","YBL073W","P38184"
"6067","YPL250C","Q12048"
"6068","YGL232W","P53072"
"6069","YGL213C","Q02793"
"6070","YKL017C","P34243"
"6071","YGL101W","P53144"
"6072","YMR152W","P28625"
"6073","YBR157C","P38284"
"6074","YNL083W","D6W196"
"6075","YMR061W","P25298"
"6076","YPL117C","P15496"
"6077","YGL189C","P39938"
"6078","YDR157W","A0A023PZE8"
"6079","YOR311C","Q12382"
"6080","YMR293C","Q03557"
"6081","YIR026C","Q02256"
"6082","YCL031C","P25368"
"6083","YDR259C","Q03935"
"6084","YGL151W","P53114"
"6085","YGL042C","P53181"
"6086","YGL095C","P38932"
"6087","YJR093C","P45976"
"6088","YHR096C","P38695"
"6089","YDR488C","P40960"
"6090","YOR308C","Q12420"
"6091","YPR169W","Q06214"
"6092","YBL091C-A","Q6Q595"
"6093","YEL051W","P32610"
"6094","YPL195W","Q08951"
"6095","YMR165C","P32567"
"6096","YPR010C-A","A5Z2X5"
"6097","YGR015C","P53208"
"6098","YMR106C","Q04437"
"6099","YBR202W","P38132"
"6100","YKL052C","P35734"
"6101","YPL259C","Q00776"
"6102","YIR020C","P40575"
"6103","YKL140W","P34163"
"6104","YER087C-A","A0A023PYE9"
"6105","YFL050C","P43553"
"6106","YMR212C","Q03653"
"6107","YKR010C","Q02208"
"6108","YLR448W","P05739"
"6109","YNL155W","P53899"
"6110","YFR051C","P43621"
"6111","YLL063C","Q12226"
"6112","YLR005W","Q04673"
"6113","YGR043C","P53228"
"6114","YBR285W","P38354"
"6115","YMR254C","Q04838"
"6116","YKL124W","P32343"
"6117","YNR007C","P40344"
"6118","YLR275W","Q06217"
"6119","YDL022W","Q00055"
"6120","YER024W","P40017"
"6121","YOL101C","Q99393"
"6122","YAL066W","P39710"
"6123","YJL183W","P46985"
"6124","YBR189W","P05755"
"6125","YJR125C","P47160"
"6126","YOL033W","P48525"
"6127","YML126C","P54839"
"6128","YMR069W","Q04751"
"6129","YLR258W","P27472"
"6130","YBL085W","P38041"
"6131","YMR288W","P49955"
"6132","YHR176W","P38866"
"6133","YOR327C","P33328"
"6134","YNR027W","P53727"
"6135","YJR100C","P47140"
"6136","YCR060W","P25638"
"6137","YLR130C","Q12436"
"6138","YDR234W","P49367"
"6139","YAL062W","P39708"
"6140","YOR164C","Q12125"
"6141","YFR032C","P43607"
"6142","YBL014C","P32786"
"6143","YER148W","P13393"
"6144","YLR402W","Q06057"
"6145","YBL101C","P38167"
"6146","YDR005C","P41910"
"6147","YHL021C","P23180"
"6148","YKR016W","P36112"
"6149","YPL232W","P32867"
"6150","YPR133C","Q06505"
"6151","YDL163W","Q12148"
"6152","YPR182W","P54999"
"6153","YNL245C","P53854"
"6154","YHR074W","P38795"
"6155","YPL215W","P21560"
"6156","YIR028W","Q04895"
"6157","YPR170C","A0A023PYK2"
"6158","YDR545W","P0CX22"
"6159","YDR545W","P0CX21"
"6160","YDR545W","P0CX20"
"6161","YCL059C","P25586"
"6162","YAL037W","P39728"
"6163","YER003C","P29952"
"6164","YJL119C","P47021"
"6165","YML046W","P39682"
"6166","YOL050C","Q08222"
"6167","YMR085W","P0CF18"
"6168","YCR040W","P0CY06"
"6169","YCR040W","P0CY07"
"6170","YCL034W","P25369"
"6171","YFL039C","P60010"
"6172","YHR188C","P38875"
"6173","YOL080C","Q08237"
"6174","YER127W","P40079"
"6175","YPL091W","P41921"
"6176","YJR090C","P24814"
"6177","YJL097W","P40857"
"6178","YFL031W","P41546"
"6179","YCL011C","P25555"
"6180","YPL059W","Q02784"
"6181","YGL050W","P53177"
"6182","YLR164W","Q06236"
"6183","YDL093W","P52867"
"6184","YAL055W","P39718"
"6185","YDL174C","P32891"
"6186","YMR022W","Q02159"
"6187","YBR261C","P38340"
"6188","YLR263W","P14291"
"6189","YBL042C","P38196"
"6190","YKL125W","P36070"
"6191","YEL034W","P23301"
"6192","YHR135C","P23291"
"6193","YML112W","P46963"
"6194","YDL099W","Q12191"
"6195","YGR077C","P53248"
"6196","YDR285W","P31111"
"6197","YGR285C","P32527"
"6198","YDR028C","Q00816"
"6199","YPL236C","Q12003"
"6200","YDR163W","Q03772"
"6201","YFL025C","P43571"
"6202","YDR094W","A0A023PYD3"
"6203","YJR133W","P47165"
"6204","YKL171W","P36003"
"6205","YJR073C","P05375"
"6206","YPR158W-A","P0CX60"
"6207","YPR158W-A","P0CX59"
"6208","YKL075C","P36083"
"6209","YGR134W","P53280"
"6210","YPL101W","Q02884"
"6211","YBL105C","P24583"
"6212","YBL025W","P38204"
"6213","YLR198C","O13530"
"6214","YJR107W","P47145"
"6215","YDR434W","Q04080"
"6216","YKL005C","P36106"
"6217","YNL326C","P42836"
"6218","YOR021C","Q12314"
"6219","YKR047W","P36140"
"6220","YIL079C","P40507"
"6221","YDL041W","Q12352"
"6222","YDR177W","P21734"
"6223","YGL124C","P53129"
"6224","YBR183W","P38298"
"6225","YNR029C","P53729"
"6226","YOL018C","Q08144"
"6227","YAR002W","P39705"
"6228","YIL063C","P40517"
"6229","YNL296W","P53828"
"6230","YDR417C","P87267"
"6231","YOR263C","Q08728"
"6232","YPL010W","P53600"
"6233","YER180C","P32645"
"6234","YPR186C","P39933"
"6235","YPL079W","Q12672"
"6236","YHR054W-A","P0CL32"
"6237","YHR054W-A","P0CL33"
"6238","YLR030W","Q07967"
"6239","YHR182W","P38870"
"6240","YMR081C","P32488"
"6241","YHR167W","O13539"
"6242","YER137C","P40083"
"6243","YBL031W","P38200"
"6244","YLR098C","P43634"
"6245","YEL056W","P39984"
"6246","YEL066W","P39979"
"6247","YOR056C","Q08444"
"6248","YBL091C","P38174"
"6249","YEL034C-A","Q02217"
"6250","YFR033C","P00127"
"6251","YGL205W","P13711"
"6252","YDR194C","P15424"
"6253","YOR393W","P0CX10"
"6254","YOR393W","P0CX11"
"6255","YHR165W-A","A0A023PZE4"
"6256","YLR300W","P23776"
"6257","YDR350C","P50273"
"6258","YDL173W","Q12515"
"6259","YMR017W","Q04359"
"6260","YMR251W","Q04806"
"6261","YDR473C","Q03338"
"6262","YOR141C","Q12386"
"6263","YIL088C","P40501"
"6264","YDL057W","Q07379"
"6265","YIR031C","P21826"
"6266","YKL178C","P06783"
"6267","YJR161C","P47187"
"6268","YCL025C","P25376"
"6269","YDL077C","Q07468"
"6270","YGL096W","P53147"
"6271","YNL271C","P41832"
"6272","YKR104W","P0CE69"
"6273","YNL270C","P38971"
"6274","YMR268C","P49960"
"6275","YGL150C","P53115"
"6276","YCR009C","P25343"
"6277","YDR030C","Q12021"
"6278","YOR207C","P22276"
"6279","YLR053C","Q12026"
"6280","YKL040C","P32860"
"6281","YNL157W","P53897"
"6282","YKL057C","P35729"
"6283","YLR211C","Q05789"
"6284","YLR091W","Q12393"
"6285","YML076C","Q03631"
"6286","YNR051C","P53741"
"6287","YKR007W","Q02205"
"6288","YOL157C","Q08295"
"6289","YGR284C","P53337"
"6290","YDR538W","P33751"
"6291","YLR134W","P16467"
